iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
15,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018643400000655674,ok,"{'C': 0.008225685292225476, 'penalty': 'l2'}"
16,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018391899999187444,ok,"{'C': 0.02957371038032995, 'penalty': 'l2'}"
17,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018847199999072473,ok,"{'C': 0.001263047356827127, 'penalty': 'l2'}"
18,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02036000000043714,ok,"{'C': 0.024148911025508302, 'penalty': 'l2'}"
19,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02044700000078592,ok,"{'C': 0.026182500998319026, 'penalty': 'l2'}"
20,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018279699999766308,ok,"{'C': 0.004877470032643589, 'penalty': 'l2'}"
21,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018911200000729878,ok,"{'C': 0.004838948046569541, 'penalty': 'l2'}"
22,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020450100000743987,ok,"{'C': 0.012876593780761593, 'penalty': 'l2'}"
23,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018609999999171123,ok,"{'C': 0.07796122718198996, 'penalty': 'l2'}"
24,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021067900001071393,ok,"{'C': 0.012986082074167819, 'penalty': 'l2'}"
25,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01953999999932421,ok,"{'C': 0.001996371646343267, 'penalty': 'l2'}"
26,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019538499998816405,ok,"{'C': 0.02458242396214393, 'penalty': 'l2'}"
27,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01948400000037509,ok,"{'C': 0.006832733647340477, 'penalty': 'l2'}"
28,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020122199999605073,ok,"{'C': 0.005509311888563402, 'penalty': 'l2'}"
29,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0202075999986846,ok,"{'C': 0.010715381868369454, 'penalty': 'l2'}"
30,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018496499998946092,ok,"{'C': 0.0010337898367875481, 'penalty': 'l2'}"
31,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020501999999396503,ok,"{'C': 0.187446840705035, 'penalty': 'l2'}"
32,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019763700000112294,ok,"{'C': 0.006580101100416602, 'penalty': 'l2'}"
33,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018708800000240444,ok,"{'C': 0.0018876318639214056, 'penalty': 'l2'}"
34,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021391199999925448,ok,"{'C': 0.10617853368363227, 'penalty': 'l2'}"
35,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017953399999896646,ok,"{'C': 0.014530875440514044, 'penalty': 'l2'}"
36,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017706699998598197,ok,"{'C': 0.04607751538868641, 'penalty': 'l2'}"
37,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020436799999515642,ok,"{'C': 0.10357668801567106, 'penalty': 'l2'}"
38,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019241199999669334,ok,"{'C': 0.004687252972247386, 'penalty': 'l2'}"
39,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020237700000507175,ok,"{'C': 0.0050689298853214115, 'penalty': 'l2'}"
40,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01785070000005362,ok,"{'C': 0.15943978705038223, 'penalty': 'l2'}"
41,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018478699999832315,ok,"{'C': 0.0739135758396906, 'penalty': 'l2'}"
42,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019898699998520897,ok,"{'C': 0.006748126583477781, 'penalty': 'l2'}"
43,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01825970000027155,ok,"{'C': 0.006388921232924974, 'penalty': 'l2'}"
44,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020176600000922917,ok,"{'C': 0.06636502898490314, 'penalty': 'l2'}"
45,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018328199999814387,ok,"{'C': 0.04611298354818173, 'penalty': 'l2'}"
46,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.033337000000756234,ok,"{'C': 0.0034129853094184846, 'penalty': 'l2'}"
47,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.022630299999946146,ok,"{'C': 0.00945499577024641, 'penalty': 'l2'}"
48,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01915250000092783,ok,"{'C': 0.03557115648693932, 'penalty': 'l2'}"
49,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021208100000876584,ok,"{'C': 0.03962080819114331, 'penalty': 'l2'}"
50,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018672299998797826,ok,"{'C': 0.043530984605046584, 'penalty': 'l2'}"
51,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01966100000026927,ok,"{'C': 0.0025601483670017995, 'penalty': 'l2'}"
52,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019067100000029313,ok,"{'C': 0.07291933705449764, 'penalty': 'l2'}"
53,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020138700001552934,ok,"{'C': 0.0032874974845745262, 'penalty': 'l2'}"
54,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021364400001402828,ok,"{'C': 0.0027911452487585286, 'penalty': 'l2'}"
55,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020099000001209788,ok,"{'C': 0.027365530213394985, 'penalty': 'l2'}"
56,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018135700000129873,ok,"{'C': 0.03755514396874589, 'penalty': 'l2'}"
57,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018335599999772967,ok,"{'C': 0.0035612334346978654, 'penalty': 'l2'}"
58,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018506000000343192,ok,"{'C': 0.00163344121489694, 'penalty': 'l2'}"
59,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02063290000114648,ok,"{'C': 0.044014955332875694, 'penalty': 'l2'}"
60,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018289200001163408,ok,"{'C': 0.009146364370067817, 'penalty': 'l2'}"
61,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018714099998760503,ok,"{'C': 0.003463140504315445, 'penalty': 'l2'}"
62,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018585800000437303,ok,"{'C': 0.005567318166165107, 'penalty': 'l2'}"
63,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018020999999862397,ok,"{'C': 0.001446746797481807, 'penalty': 'l2'}"
64,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0207010000012815,ok,"{'C': 0.0672322984803609, 'penalty': 'l2'}"
65,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01814399999966554,ok,"{'C': 0.0011165941928145057, 'penalty': 'l2'}"
66,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018788699999277014,ok,"{'C': 0.0022376944551252827, 'penalty': 'l2'}"
67,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017648499999268097,ok,"{'C': 0.004582189492666353, 'penalty': 'l2'}"
68,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017499100000350154,ok,"{'C': 0.002439415875869775, 'penalty': 'l2'}"
69,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02001390000077663,ok,"{'C': 0.014953624695873842, 'penalty': 'l2'}"
70,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01877969999986817,ok,"{'C': 0.07916631037163029, 'penalty': 'l2'}"
71,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018452599999363883,ok,"{'C': 0.13375225978399724, 'penalty': 'l2'}"
72,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017261700000744895,ok,"{'C': 0.0017190829749515679, 'penalty': 'l2'}"
73,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017634099998758757,ok,"{'C': 0.15067358301566053, 'penalty': 'l2'}"
74,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019526199999745586,ok,"{'C': 0.0030320944312516164, 'penalty': 'l2'}"
75,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017557099999976344,ok,"{'C': 0.005796407546200933, 'penalty': 'l2'}"
76,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018062299999655806,ok,"{'C': 0.0036995942666154997, 'penalty': 'l2'}"
77,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01783379999869794,ok,"{'C': 0.03604693424844036, 'penalty': 'l2'}"
78,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017836900000474998,ok,"{'C': 0.014422767912255972, 'penalty': 'l2'}"
79,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020013000001199543,ok,"{'C': 0.007595938633457162, 'penalty': 'l2'}"
80,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018534599999838974,ok,"{'C': 0.1146498455053267, 'penalty': 'l2'}"
81,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018982699999469332,ok,"{'C': 0.02709877051337172, 'penalty': 'l2'}"
82,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0207711000002746,ok,"{'C': 0.0010473469197068296, 'penalty': 'l2'}"
83,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018059699999867007,ok,"{'C': 0.013483356328614107, 'penalty': 'l2'}"
84,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01968280000073719,ok,"{'C': 0.005391052815430319, 'penalty': 'l2'}"
85,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017973400001210393,ok,"{'C': 0.017731299469512542, 'penalty': 'l2'}"
86,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018556900000476162,ok,"{'C': 0.001795063848912781, 'penalty': 'l2'}"
87,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01750450000145065,ok,"{'C': 0.017363080196459366, 'penalty': 'l2'}"
88,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01723429999947257,ok,"{'C': 0.027158449191797294, 'penalty': 'l2'}"
89,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.024697200000446173,ok,"{'C': 0.040067029996834966, 'penalty': 'l2'}"
90,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.022608400000535767,ok,"{'C': 0.004767159671616063, 'penalty': 'l2'}"
91,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.03373930000088876,ok,"{'C': 0.06363985566629465, 'penalty': 'l2'}"
92,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.028817200000048615,ok,"{'C': 0.0772781652058527, 'penalty': 'l2'}"
93,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.022593800000322517,ok,"{'C': 0.017301056597914824, 'penalty': 'l2'}"
94,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.024294799999552197,ok,"{'C': 0.014546016406485453, 'penalty': 'l2'}"
95,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.022797600000558305,ok,"{'C': 0.00986879645228934, 'penalty': 'l2'}"
96,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021965099998851656,ok,"{'C': 0.06312102961023047, 'penalty': 'l2'}"
97,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02226929999960703,ok,"{'C': 0.10346514223438145, 'penalty': 'l2'}"
98,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01723630000014964,ok,"{'C': 0.04270626129865416, 'penalty': 'l2'}"
99,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020189799999570823,ok,"{'C': 0.00518684688659594, 'penalty': 'l2'}"
100,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018037699999695178,ok,"{'C': 0.0050614925786613175, 'penalty': 'l2'}"
101,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021061100000224542,ok,"{'C': 0.0045495693322254345, 'penalty': 'l2'}"
102,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019054200000027777,ok,"{'C': 0.001458158407572079, 'penalty': 'l2'}"
103,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018277500001204317,ok,"{'C': 0.016839921207173085, 'penalty': 'l2'}"
104,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01951779999944847,ok,"{'C': 0.003588691769943592, 'penalty': 'l2'}"
105,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01926660000026459,ok,"{'C': 0.0037775277149167245, 'penalty': 'l2'}"
106,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020647000001190463,ok,"{'C': 0.0013406031340637888, 'penalty': 'l2'}"
107,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01723590000074182,ok,"{'C': 0.09356975111703719, 'penalty': 'l2'}"
108,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021679499999663676,ok,"{'C': 0.00135416260754883, 'penalty': 'l2'}"
109,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019676800000524963,ok,"{'C': 0.11907088772077913, 'penalty': 'l2'}"
110,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01811230000021169,ok,"{'C': 0.001552505869807782, 'penalty': 'l2'}"
111,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017995399999563233,ok,"{'C': 0.07588317885807609, 'penalty': 'l2'}"
112,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018324500000744592,ok,"{'C': 0.06252718294854835, 'penalty': 'l2'}"
113,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017595100000107777,ok,"{'C': 0.005818041702226302, 'penalty': 'l2'}"
114,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019679299999552313,ok,"{'C': 0.15340421741582488, 'penalty': 'l2'}"
115,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018550599999798578,ok,"{'C': 0.011860189450959907, 'penalty': 'l2'}"
116,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017131700000390992,ok,"{'C': 0.004686951336044172, 'penalty': 'l2'}"
117,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01834950000011304,ok,"{'C': 0.0012134602942493705, 'penalty': 'l2'}"
118,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01795950000087032,ok,"{'C': 0.16150900785450523, 'penalty': 'l2'}"
119,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020405499999469612,ok,"{'C': 0.028975927619142645, 'penalty': 'l2'}"
120,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019368799999938346,ok,"{'C': 0.06586505991710453, 'penalty': 'l2'}"
121,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019237700000303448,ok,"{'C': 0.0028389734644490377, 'penalty': 'l2'}"
122,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018393700000160607,ok,"{'C': 0.0020839165188670985, 'penalty': 'l2'}"
123,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019015699999727076,ok,"{'C': 0.0012772636397682675, 'penalty': 'l2'}"
124,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02329719999943336,ok,"{'C': 0.004365092669182469, 'penalty': 'l2'}"
125,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01999939999950584,ok,"{'C': 0.05039380672305357, 'penalty': 'l2'}"
126,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019332700001541525,ok,"{'C': 0.0010948444928536485, 'penalty': 'l2'}"
127,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018350599999394035,ok,"{'C': 0.01551976827840888, 'penalty': 'l2'}"
128,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020218999999997322,ok,"{'C': 0.13945428847588723, 'penalty': 'l2'}"
129,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021720799999457086,ok,"{'C': 0.1946905994029017, 'penalty': 'l2'}"
130,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019496799999615178,ok,"{'C': 0.0019458431573452298, 'penalty': 'l2'}"
131,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018830200000593322,ok,"{'C': 0.0021644315487720266, 'penalty': 'l2'}"
132,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019640899998194072,ok,"{'C': 0.005320151563797257, 'penalty': 'l2'}"
133,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01839480000126059,ok,"{'C': 0.019429079749050143, 'penalty': 'l2'}"
134,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.033619599998928607,ok,"{'C': 0.01948547374373552, 'penalty': 'l2'}"
135,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.028080000000045402,ok,"{'C': 0.03149525541944036, 'penalty': 'l2'}"
136,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0196312999996735,ok,"{'C': 0.04038368805735497, 'penalty': 'l2'}"
137,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019563000001653563,ok,"{'C': 0.04478445654538171, 'penalty': 'l2'}"
138,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017845500000476022,ok,"{'C': 0.040695914938358155, 'penalty': 'l2'}"
139,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02079050000065763,ok,"{'C': 0.02988714537957681, 'penalty': 'l2'}"
140,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017895700000735815,ok,"{'C': 0.03662038303500179, 'penalty': 'l2'}"
141,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01805210000020452,ok,"{'C': 0.0015992802427000582, 'penalty': 'l2'}"
142,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017910300000949064,ok,"{'C': 0.15853611264612216, 'penalty': 'l2'}"
143,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017544899999847985,ok,"{'C': 0.09500245887962452, 'penalty': 'l2'}"
144,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02007709999998042,ok,"{'C': 0.035812548530165335, 'penalty': 'l2'}"
145,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019030599998586695,ok,"{'C': 0.005359274819622457, 'penalty': 'l2'}"
146,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018294199999218108,ok,"{'C': 0.001106768400791003, 'penalty': 'l2'}"
147,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017429000001357053,ok,"{'C': 0.0060202355449341174, 'penalty': 'l2'}"
148,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01730390000011539,ok,"{'C': 0.028342447739578534, 'penalty': 'l2'}"
149,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020817700000407058,ok,"{'C': 0.0029955878341207504, 'penalty': 'l2'}"
150,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018061900000247988,ok,"{'C': 0.011170936775207883, 'penalty': 'l2'}"
151,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01906769999914104,ok,"{'C': 0.06597949909028426, 'penalty': 'l2'}"
152,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01755859999866516,ok,"{'C': 0.003457106273891204, 'penalty': 'l2'}"
153,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017750000000887667,ok,"{'C': 0.03092933924645644, 'penalty': 'l2'}"
154,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020279200000004494,ok,"{'C': 0.0032232933727321597, 'penalty': 'l2'}"
155,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018449400000463356,ok,"{'C': 0.0016168139467082818, 'penalty': 'l2'}"
156,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017851599999630707,ok,"{'C': 0.05010947334621609, 'penalty': 'l2'}"
157,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017706999999063555,ok,"{'C': 0.002636200719402103, 'penalty': 'l2'}"
158,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017627199998969445,ok,"{'C': 0.1790096606730885, 'penalty': 'l2'}"
159,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020384600000397768,ok,"{'C': 0.005264849705802024, 'penalty': 'l2'}"
160,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018191499999375083,ok,"{'C': 0.01795712568519373, 'penalty': 'l2'}"
161,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017888800000946503,ok,"{'C': 0.026065042249967967, 'penalty': 'l2'}"
162,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017463199999838253,ok,"{'C': 0.017731375418169288, 'penalty': 'l2'}"
163,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01745440000013332,ok,"{'C': 0.004353957954493346, 'penalty': 'l2'}"
164,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019502900000588852,ok,"{'C': 0.0024337073906315334, 'penalty': 'l2'}"
165,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01856480000060401,ok,"{'C': 0.1276116974791829, 'penalty': 'l2'}"
166,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018279800000527757,ok,"{'C': 0.007629653643661928, 'penalty': 'l2'}"
167,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02077869999993709,ok,"{'C': 0.0014591166011683671, 'penalty': 'l2'}"
168,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017578299999513547,ok,"{'C': 0.04258900529855047, 'penalty': 'l2'}"
169,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02206829999886395,ok,"{'C': 0.04402023027976241, 'penalty': 'l2'}"
170,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017919899999469635,ok,"{'C': 0.036650784674267425, 'penalty': 'l2'}"
171,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0180713999998261,ok,"{'C': 0.005234963489479849, 'penalty': 'l2'}"
172,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017629300000407966,ok,"{'C': 0.10430935620402464, 'penalty': 'l2'}"
173,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017771799999536597,ok,"{'C': 0.0022424898938864413, 'penalty': 'l2'}"
174,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019678700000440585,ok,"{'C': 0.009572759158299752, 'penalty': 'l2'}"
175,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017654199999014963,ok,"{'C': 0.011505636973345133, 'penalty': 'l2'}"
176,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017782700000680052,ok,"{'C': 0.006629341280559184, 'penalty': 'l2'}"
177,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01825499999904423,ok,"{'C': 0.0028457393547928465, 'penalty': 'l2'}"
178,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017329600001176004,ok,"{'C': 0.03828875110677862, 'penalty': 'l2'}"
179,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.020119299999350915,ok,"{'C': 0.009786250290354804, 'penalty': 'l2'}"
180,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.029680999999982305,ok,"{'C': 0.15551192399113262, 'penalty': 'l2'}"
181,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.025216200001523248,ok,"{'C': 0.0464324164404042, 'penalty': 'l2'}"
182,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01833009999973001,ok,"{'C': 0.02279142600805844, 'penalty': 'l2'}"
183,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018183899999712594,ok,"{'C': 0.013049174118118848, 'penalty': 'l2'}"
184,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.0206889000000956,ok,"{'C': 0.003478663917690609, 'penalty': 'l2'}"
185,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01834199999939301,ok,"{'C': 0.07441555620544206, 'penalty': 'l2'}"
186,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.017631999999139225,ok,"{'C': 0.006644621605470742, 'penalty': 'l2'}"
187,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01734049999868148,ok,"{'C': 0.001246057290403521, 'penalty': 'l2'}"
188,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01800340000045253,ok,"{'C': 0.0027243056367661804, 'penalty': 'l2'}"
189,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.019550399998479406,ok,"{'C': 0.015770989825046662, 'penalty': 'l2'}"
190,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01816760000110662,ok,"{'C': 0.06887774901536706, 'penalty': 'l2'}"
191,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018660499999896274,ok,"{'C': 0.009421712830411016, 'penalty': 'l2'}"
192,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.01845319999847561,ok,"{'C': 0.013769086557666867, 'penalty': 'l2'}"
193,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.018394799999441602,ok,"{'C': 0.17250954929392714, 'penalty': 'l2'}"
194,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.021693599999707658,ok,"{'C': 0.0035995295054205233, 'penalty': 'l2'}"
195,LogisticRegression,accuracy,nan,nan,nan,nan,nan,0.02076110000052722,ok,"{'C': 0.006948374585075529, 'penalty': 'l2'}"
